,Report_Period_Start,Report_Period_End,License_Number,Shelter_Name,Canine_starting_animal_count,Feline_starting_animal_count,Canine_stray_at_large,Feline_stray_at_large,Canine_relinquished_by_owner,Feline_relinquished_by_owner,Canine_intake_owner_intended_euthanasia,Feline_intake_owner_intended_euthanasia,Canine_transferred_in_from_agency,Feline_transferred_in_from_agency,Canine_other_intakes,Feline_other_intakes,Canine_adoption,Feline_adoption,Canine_returned_to_owner,Feline_returned_to_owner,Canine_transferred_to_another_agency,Feline_transferred_to_another_agency,Canine_returned_to_field,Feline_returned_to_field,Canine_other_live_outcome,Feline_other_live_outcome,Canine_died_in_care,Feline_died_in_care,Canine_lost_in_care,Feline_list_in_care,Canine_shelter_euthanasia,Feline_shelter_euthanasia,Canine_owner_intended_euthanasia,Feline_owner_intended_euthanasia
126,11/1/2020 0:00,11/30/2020 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",10,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
127,12/1/2020 0:00,12/31/2020 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",11,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
128,1/1/2021 0:00,1/31/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
129,2/1/2021 0:00,2/28/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",11,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,3/1/2021 0:00,3/31/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",7,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0
131,4/1/2021 0:00,4/30/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
132,5/1/2021 0:00,5/31/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",8,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
133,6/1/2021 0:00,6/30/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
134,7/1/2021 0:00,7/31/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,8/1/2021 0:00,8/31/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
136,9/1/2021 0:00,9/30/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137,10/1/2021 0:00,10/31/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",6,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
138,11/1/2021 0:00,11/30/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",8,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,12/1/2021 0:00,12/31/2021 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
140,1/1/2022 0:00,1/31/2022 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2/1/2022 0:00,2/28/2022 0:00,332584,"BAXLEY ANIMAL CONTROL, CITY OF",8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
142,7/1/2020 0:00,7/31/2020 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,11,2,6,2,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,2,0,0,0
143,8/1/2020 0:00,8/31/2020 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,37,14,27,13,6,1,0,0,0,0,0,0,0,0,2,0,18,3,0,0,0,0,0,0,0,0,2,3,0,0
144,9/1/2020 0:00,9/30/2020 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,42,26,27,18,0,0,0,0,0,0,0,0,1,0,6,0,24,14,0,0,0,0,0,0,0,0,3,0,0,0
145,10/1/2020 0:00,10/31/2020 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,23,58,12,15,3,31,0,0,0,0,0,0,1,0,1,0,11,49,0,0,0,0,0,0,0,3,7,0,0,0
146,11/1/2020 0:00,11/30/2020 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,25,27,11,14,11,7,0,0,0,0,0,0,0,3,2,0,12,19,0,0,0,0,0,0,0,0,6,3,0,0
147,12/1/2020 0:00,12/31/2020 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,11,24,4,19,2,3,0,0,0,0,0,0,0,0,0,0,9,21,0,0,0,0,0,0,0,0,2,3,0,0
148,1/1/2021 0:00,1/31/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,33,11,29,11,4,0,0,0,0,0,0,0,0,0,1,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0
149,2/1/2021 0:00,2/28/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,46,47,35,5,10,42,0,0,1,0,0,0,1,1,2,0,39,43,0,0,0,0,0,0,0,0,0,0,0,0
150,3/1/2021 0:00,3/31/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,30,19,21,15,0,0,0,0,0,0,5,1,0,0,4,0,22,19,0,0,0,0,0,0,0,0,0,0,0,0
151,4/1/2021 0:00,4/30/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,14,9,10,9,0,0,0,0,0,0,0,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0
152,5/1/2021 0:00,5/31/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,24,32,12,30,6,0,0,0,1,0,0,0,0,0,3,0,20,32,0,0,0,0,0,0,0,0,0,0,0,0
153,6/1/2021 0:00,6/30/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,30,40,27,18,2,22,0,0,0,0,0,0,1,0,1,0,13,19,0,0,0,0,0,0,0,0,4,0,0,0
154,7/1/2021 0:00,7/31/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,41,81,22,46,4,13,4,0,0,0,0,1,0,1,1,0,18,76,0,0,0,0,0,0,0,0,5,0,4,0
155,8/1/2021 0:00,8/31/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,31,36,13,13,5,19,0,0,0,0,0,0,2,0,0,0,22,31,0,0,0,0,0,0,0,0,1,0,0,0
156,9/1/2021 0:00,9/30/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,22,24,16,19,1,0,0,0,0,0,0,0,0,0,5,0,15,22,0,0,0,0,0,0,0,0,1,0,0,0
157,10/1/2021 0:00,10/31/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,12,22,7,7,4,13,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,1,0,0,0
158,11/1/2021 0:00,11/30/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,18,9,9,1,2,8,0,0,0,0,0,0,0,0,1,0,8,5,0,0,0,0,0,0,0,0,5,0,0,0
159,12/1/2021 0:00,12/31/2021 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,29,14,18,6,8,4,0,0,0,0,0,0,0,0,8,0,15,14,0,0,0,0,0,0,0,0,3,0,0,0
160,1/1/2022 0:00,1/31/2022 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,25,0,8,0,14,0,0,0,0,0,0,0,1,0,1,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0
161,2/1/2022 0:00,2/28/2022 0:00,3387785,BERRIEN COUNTY ANIMAL SHELTER,23,11,14,7,5,4,0,0,0,0,0,0,2,0,1,0,15,4,0,0,0,0,0,0,0,0,3,0,0,0
162,7/1/2020 0:00,7/31/2020 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,35,0,71,0,0,0,0,0,0,0,0,0,2,0,17,0,53,0,0,0,0,0,1,0,0,0,0,0,0,0
163,8/1/2020 0:00,8/31/2020 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,43,0,68,0,0,0,0,0,0,0,0,0,2,0,6,0,37,0,0,0,0,0,0,0,0,0,2,0,0,0
164,9/1/2020 0:00,9/30/2020 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,31,0,45,0,0,0,0,0,0,0,0,0,1,0,2,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0
165,11/1/2020 0:00,11/30/2020 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,46,0,54,0,0,0,0,0,0,0,0,0,5,0,5,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0
166,1/1/2021 0:00,1/31/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,71,0,71,0,0,0,0,0,0,0,0,0,5,0,9,0,54,0,0,0,0,0,0,0,0,0,1,0,0,0
167,2/1/2021 0:00,2/28/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,37,0,73,0,0,0,0,0,0,0,0,0,7,0,2,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0
168,3/1/2021 0:00,3/31/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,35,0,71,0,0,0,0,0,0,0,0,0,2,0,17,0,53,0,0,0,0,0,1,0,0,0,0,0,0,0
169,4/1/2021 0:00,4/30/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,33,0,97,0,0,0,0,0,0,0,0,0,3,0,5,0,93,0,0,0,0,0,1,0,0,0,0,0,0,0
170,5/1/2021 0:00,5/31/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,30,0,82,0,0,0,0,0,0,0,0,0,5,0,4,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0
171,6/1/2021 0:00,6/30/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,80,0,80,0,0,0,0,0,0,0,0,0,5,0,9,0,46,0,0,0,0,0,2,0,0,0,0,0,0,0
172,7/1/2021 0:00,7/31/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,43,0,90,0,0,0,0,0,0,0,0,0,1,0,11,0,83,0,0,0,0,0,4,0,0,0,2,0,0,0
173,8/1/2021 0:00,8/31/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,42,0,56,0,0,0,0,0,0,0,0,0,11,0,1,0,43,0,0,0,0,0,2,0,0,0,1,0,0,0
174,9/1/2021 0:00,9/30/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,47,0,39,0,0,0,0,0,0,0,0,0,2,0,3,0,25,0,0,0,0,0,0,0,0,0,1,0,0,0
175,10/1/2021 0:00,10/31/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,45,0,54,0,0,0,0,0,0,0,0,0,2,0,2,0,53,0,0,0,0,0,0,0,0,0,1,0,0,0
176,11/1/2021 0:00,11/30/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,37,0,55,0,0,0,0,0,0,0,0,0,4,0,2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0
177,12/1/2021 0:00,12/31/2021 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,24,0,55,0,0,0,0,0,0,0,0,0,26,0,4,0,33,0,0,0,0,0,0,0,0,0,1,0,0,0
178,1/1/2022 0:00,1/31/2022 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,34,0,76,0,0,0,0,0,0,0,0,0,0,0,10,0,57,0,0,0,0,0,0,0,0,0,1,0,0,0
179,2/1/2022 0:00,2/28/2022 0:00,33104831,BETTY GAMBRELL ANIMAL SHELTER,25,0,60,0,0,0,0,0,0,0,0,0,11,0,6,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
180,12/1/2020 0:00,12/31/2020 0:00,3371,Bibb County Animal Services,61,39,59,29,12,30,1,0,0,0,35,6,20,15,34,0,43,33,0,0,0,1,2,0,0,1,13,14,1,0
181,1/1/2021 0:00,1/31/2021 0:00,3371,Bibb County Animal Services,55,40,59,31,26,12,2,0,0,0,32,3,18,11,12,2,50,19,0,0,0,4,0,0,0,1,15,6,2,0
182,2/1/2021 0:00,2/28/2021 0:00,3371,Bibb County Animal Services,77,43,76,40,25,11,5,0,0,0,22,1,26,12,17,1,58,33,0,0,0,0,0,0,0,0,11,8,5,0
183,3/1/2021 0:00,3/31/2021 0:00,3371,Bibb County Animal Services,88,41,76,49,29,25,8,0,0,0,33,7,37,5,28,1,76,53,0,0,0,0,1,0,0,0,19,7,8,0
184,4/1/2021 0:00,4/30/2021 0:00,3371,Bibb County Animal Services,65,56,88,58,26,19,1,0,0,0,49,1,28,13,15,1,87,83,0,0,0,0,0,0,0,0,19,4,1,0
185,5/1/2021 0:00,5/31/2021 0:00,3371,Bibb County Animal Services,79,33,72,94,9,26,4,0,0,0,31,13,30,5,23,0,61,97,0,0,0,0,5,9,1,0,13,12,4,0
186,6/1/2021 0:00,6/30/2021 0:00,3371,Bibb County Animal Services,58,43,60,71,10,17,0,0,0,0,41,6,19,7,24,1,44,59,0,0,0,0,2,2,0,0,11,18,0,0
187,7/1/2021 0:00,7/31/2021 0:00,3371,Bibb County Animal Services,69,50,83,85,12,16,7,5,0,0,51,0,16,13,22,0,81,63,0,0,0,0,0,0,0,0,16,24,7,5
188,8/1/2021 0:00,8/31/2021 0:00,3371,Bibb County Animal Services,80,51,84,30,9,23,7,4,0,0,47,2,27,17,16,1,100,55,0,0,0,0,0,0,0,0,13,11,7,4
189,9/1/2021 0:00,9/30/2021 0:00,3371,Bibb County Animal Services,64,22,43,23,11,25,1,0,0,0,25,17,22,8,17,0,41,40,0,0,0,0,0,1,0,0,9,5,1,0
190,10/1/2021 0:00,10/31/2021 0:00,3371,Bibb County Animal Services,54,33,61,28,10,22,5,1,0,0,31,6,12,13,17,2,53,50,0,0,0,0,0,3,0,0,15,4,5,1
191,11/1/2021 0:00,11/30/2021 0:00,3371,Bibb County Animal Services,59,17,45,29,13,19,0,0,0,0,33,7,19,6,4,1,55,42,0,0,0,1,1,2,0,0,20,3,0,0
192,12/1/2021 0:00,12/31/2021 0:00,3371,Bibb County Animal Services,51,17,63,13,31,20,1,2,0,0,34,13,20,7,16,0,61,23,0,0,0,0,0,0,0,0,21,2,1,2
193,1/1/2022 0:00,1/31/2022 0:00,3371,Bibb County Animal Services,61,31,96,19,6,10,1,1,0,0,56,5,27,10,20,0,159,35,0,0,0,0,0,0,0,0,12,1,1,1
194,2/1/2022 0:00,2/28/2022 0:00,3371,Bibb County Animal Services,75,19,92,17,42,5,2,0,0,0,35,3,21,1,5,2,119,16,0,0,0,0,0,0,0,0,17,3,2,0
195,9/1/2021 0:00,9/30/2021 0:00,33106729,"Bill's Test Record, LLC",12,1,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,11/1/2021 0:00,11/30/2021 0:00,33106729,"Bill's Test Record, LLC",19,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197,12/1/2021 0:00,12/31/2021 0:00,33106729,"Bill's Test Record, LLC",12,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1/1/2022 0:00,1/31/2022 0:00,33106729,"Bill's Test Record, LLC",10,12,1,1,1,1,0,0,0,0,0,0,1,2,1,7,0,0,0,0,0,0,1,1,0,0,0,0,1,1
199,2/1/2022 0:00,2/28/2022 0:00,33106729,"Bill's Test Record, LLC",12,9,1,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
200,7/1/2020 0:00,7/31/2020 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,3,1,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201,8/1/2020 0:00,8/31/2020 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,7,1,7,1,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,9/1/2020 0:00,9/30/2020 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,2,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0
203,10/1/2020 0:00,10/31/2020 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
204,11/1/2020 0:00,11/30/2020 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,7,0,7,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,12/1/2020 0:00,12/31/2020 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,5,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1/1/2021 0:00,1/31/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2/1/2021 0:00,2/28/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,3/1/2021 0:00,3/31/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,4/1/2021 0:00,4/30/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,6,0,5,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
210,5/1/2021 0:00,5/31/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,6/1/2021 0:00,6/30/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,7/1/2021 0:00,7/31/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,0,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,8/1/2021 0:00,8/31/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,9/1/2021 0:00,9/30/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,4,0,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,10/1/2021 0:00,10/31/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,11/1/2021 0:00,11/30/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,12/1/2021 0:00,12/31/2021 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,9,0,8,0,0,0,0,0,0,0,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,1/1/2022 0:00,1/31/2022 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2/1/2022 0:00,2/28/2022 0:00,3311910,BLACKSHEAR ANIMAL CONTROL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,8/1/2020 0:00,8/31/2020 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,12,21,33,50,7,27,0,0,0,0,0,0,6,0,13,0,11,64,0,0,0,0,0,0,0,0,12,22,0,0
221,9/1/2020 0:00,9/30/2020 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,10,13,28,32,6,53,0,0,0,0,4,2,1,1,10,2,10,44,0,0,0,0,0,0,0,1,12,36,0,0
222,10/1/2020 0:00,10/31/2020 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,15,16,40,56,8,17,0,0,0,0,3,0,2,0,16,0,29,28,0,0,0,0,0,3,0,0,8,38,0,0
223,11/1/2020 0:00,11/30/2020 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,16,14,38,69,0,3,0,0,0,0,2,0,1,2,12,0,15,15,0,0,0,0,0,0,0,0,5,60,0,0
224,12/1/2020 0:00,12/31/2020 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,10,8,53,33,11,4,0,0,0,0,6,1,4,2,16,1,33,3,0,0,0,0,0,2,0,1,6,19,0,0
225,1/1/2021 0:00,1/31/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,13,6,8,4,10,0,0,0,0,0,13,6,0,1,11,1,7,8,0,0,0,0,0,1,0,0,3,14,0,0
226,2/1/2021 0:00,2/28/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,8,1,40,24,4,5,0,0,0,0,0,0,2,1,4,1,7,22,0,0,0,0,0,0,0,0,11,22,0,0
227,3/1/2021 0:00,3/31/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,47,46,31,40,8,6,0,0,0,0,7,0,3,1,18,1,14,15,0,0,0,0,0,0,0,0,2,26,0,0
228,4/1/2021 0:00,4/30/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,42,56,41,35,12,8,0,0,0,0,0,0,7,1,15,0,22,33,0,0,0,0,0,0,0,0,1,7,0,0
229,5/1/2021 0:00,5/31/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,46,100,27,71,14,29,0,0,0,0,4,0,3,3,12,0,20,0,0,0,0,0,0,0,0,0,2,14,0,0
230,6/1/2021 0:00,6/30/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,68,51,49,43,10,5,0,0,0,0,5,0,1,2,19,1,22,19,0,0,0,0,1,2,0,0,4,11,0,0
231,7/1/2021 0:00,7/31/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,70,74,48,55,19,19,0,0,0,0,1,0,7,8,14,2,31,52,0,0,0,0,0,0,0,1,0,1,0,0
232,8/1/2021 0:00,8/31/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,51,62,23,60,9,1,0,0,0,0,10,1,3,2,4,0,8,34,0,0,10,0,0,0,0,0,3,5,0,0
233,9/1/2021 0:00,9/30/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,48,38,43,36,4,2,0,0,0,0,1,0,4,1,9,0,19,31,0,0,0,0,0,1,0,0,4,1,0,0
234,10/1/2021 0:00,10/31/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,34,38,22,26,5,5,0,0,0,0,4,4,2,3,6,4,10,25,0,0,0,0,0,0,0,0,3,1,0,0
235,11/1/2021 0:00,11/30/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,57,14,46,14,3,0,0,0,0,0,8,0,2,4,19,1,16,7,0,0,0,0,0,0,0,0,9,1,0,0
236,12/1/2021 0:00,12/31/2021 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,46,30,33,22,8,6,0,0,0,0,5,2,2,2,18,2,14,11,0,0,0,0,0,0,0,0,3,1,0,0
237,1/1/2022 0:00,1/31/2022 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,38,33,10,0,0,0,0,0,0,0,10,0,6,3,9,2,10,15,0,0,0,0,0,0,0,0,1,8,0,0
238,2/1/2022 0:00,2/28/2022 0:00,3355223,BRYAN COUNTY ANIMAL CONTROL,36,29,24,28,10,1,0,0,0,0,2,0,0,3,7,4,25,12,0,0,0,0,0,0,0,0,2,7,0,0
239,7/1/2020 0:00,7/31/2020 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,29,36,63,32,3,0,0,0,0,0,13,1,17,28,19,0,17,1,0,0,0,0,0,2,0,0,5,12,0,0
240,8/1/2020 0:00,8/31/2020 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,39,26,56,46,9,7,0,0,0,0,10,3,20,17,15,0,24,5,0,0,0,0,1,6,0,0,1,0,0,0
241,9/1/2020 0:00,9/30/2020 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,57,48,55,48,9,8,0,0,0,0,17,3,25,10,15,2,21,26,0,0,0,0,1,7,0,0,3,13,0,0
242,10/1/2020 0:00,10/31/2020 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,33,45,31,21,6,7,0,0,0,0,9,4,22,19,12,0,30,24,0,0,0,0,0,9,0,0,3,13,0,0
243,11/1/2020 0:00,11/30/2020 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,40,16,50,17,2,7,0,0,0,0,16,1,12,11,16,2,22,12,0,0,0,0,0,2,0,0,6,2,0,0
244,12/1/2020 0:00,12/31/2020 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,50,10,57,18,2,2,0,0,0,0,26,3,21,8,12,0,26,7,0,0,6,4,0,1,0,0,12,4,0,0
245,1/1/2021 0:00,1/31/2021 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,62,13,31,10,2,3,0,0,0,0,17,3,13,4,14,1,30,14,0,0,0,0,0,0,1,0,6,2,0,0
246,2/1/2021 0:00,2/28/2021 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,48,6,43,22,2,0,0,0,0,0,13,4,13,9,9,0,15,2,0,0,0,0,0,0,0,0,14,3,0,0
247,3/1/2021 0:00,3/31/2021 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,54,15,44,21,10,4,0,0,0,0,25,12,26,11,17,0,29,2,0,0,4,0,0,2,0,0,7,3,0,0
248,4/1/2021 0:00,4/30/2021 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,44,13,37,15,8,2,0,0,0,0,15,6,19,8,13,1,19,0,0,0,0,0,0,1,0,0,0,0,0,0
249,5/1/2021 0:00,5/31/2021 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,37,40,37,26,5,6,0,0,0,0,28,7,21,16,16,0,15,11,0,0,0,0,0,4,2,0,3,3,0,0
250,6/1/2021 0:00,6/30/2021 0:00,334188,BULLOCH COUNTY ANIMAL SERVICES,31,39,45,28,1,10,0,0,0,0,21,2,20,20,14,1,8,5,0,0,0,0,0,0,0,0,4,7,0,0
